Id,SalePrice
1942,193464.578125
1943,219656.15625
1944,346567.3125
1945,394163.59375
1946,172564.640625
1947,355683.90625
1948,177271.40625
1949,239800.640625
1950,179088.234375
1951,257257.25
1952,217978.703125
1953,168023.859375
1954,186116.296875
1955,134743.90625
1956,301105.5
1957,156614.6875
1958,306198.75
1959,134120.65625
1960,112537.5390625
1961,121735.6171875
1962,95922.21875
1963,104905.4296875
1964,114765.7578125
1965,155412.375
1966,152128.234375
1967,317244.59375
1968,410990.25
1969,411365.0625
1970,502192.65625
1971,424430.4375
1972,383625.875
1973,283881.125
1974,319155.59375
1975,433062.15625
1976,259067.1875
1977,371245.53125
1978,421417.46875
1979,363263.375
1980,192540.109375
1981,350204.75
1982,229428.1875
1983,228453.046875
1984,165195.4375
1985,216019.3125
1986,194309.484375
1987,180955.984375
1988,181272.34375
1989,200371.140625
1990,225513.734375
1991,216530.765625
1992,227702.5625
1993,169772.90625
1994,237095.84375
1995,183674.265625
1996,266055.09375
1997,359137.65625
1998,315285.84375
1999,270870.71875
2000,316003.09375
2001,266616.96875
2002,227477.765625
2003,271814.9375
2004,275259.90625
2005,260142.125
2006,254236.921875
2007,256355.828125
2008,208281.203125
2009,195050.296875
2010,185138.359375
2011,150329.15625
2012,179238.515625
2013,191463.625
2014,196624.390625
2015,204814.125
2016,192926.546875
2017,207652.765625
2018,125953.4765625
2019,146845.5
2020,111457.0
2021,117808.5234375
2022,171262.375
2023,147213.5625
2024,251243.65625
2025,430393.84375
2026,185171.703125
2027,162657.125
2028,174184.265625
2029,168666.1875
2030,272011.8125
2031,244616.828125
2032,269728.96875
2033,258385.40625
2034,171595.8125
2035,224016.28125
2036,207423.78125
2037,208411.609375
2038,373923.65625
2039,240817.515625
2040,379464.75
2041,282979.3125
2042,202460.609375
2043,172079.578125
2044,192239.375
2045,213174.484375
2046,132403.390625
2047,140954.40625
2048,142502.84375
2049,138889.5625
2050,182291.84375
2051,104406.2578125
2052,126723.5390625
2053,145633.828125
2054,101081.375
2055,161163.140625
2056,139496.0625
2057,124089.96875
2058,229228.984375
2059,141834.0
2060,166961.46875
2061,164946.921875
2062,135219.0625
2063,112619.2109375
2064,140991.8125
2065,107307.046875
2066,167338.28125
2067,141662.875
2068,125397.2578125
2069,81714.390625
2070,111675.1171875
2071,102437.2109375
2072,130254.171875
2073,133115.625
2074,179468.5625
2075,153969.421875
2076,125819.234375
2077,156706.78125
2078,135090.0625
2079,133494.390625
2080,121734.9296875
2081,118157.6328125
2082,141659.34375
2083,146945.671875
2084,113135.96875
2085,128806.6484375
2086,125173.6484375
2087,122484.0859375
2088,108031.8984375
2089,89324.0078125
2090,136110.8125
2091,112969.6171875
2092,121860.2265625
2093,131624.84375
2094,119943.859375
2095,140807.140625
2096,92477.71875
2097,105832.140625
2098,143987.6875
2099,70230.671875
2100,97690.46875
2101,113480.7265625
2102,135332.953125
2103,111592.4765625
2104,127484.3984375
2105,132665.21875
2106,72941.3984375
2107,233269.03125
2108,120441.3515625
2109,118766.0078125
2110,136701.421875
2111,143489.78125
2112,150048.390625
2113,125248.8671875
2114,111346.7734375
2115,171950.21875
2116,128878.171875
2117,158142.34375
2118,123247.953125
2119,108413.3515625
2120,130313.3671875
2121,105409.828125
2122,114183.6171875
2123,89105.0390625
2124,169399.5
2125,124581.03125
2126,168519.328125
2127,150716.28125
2128,135351.359375
2129,104434.796875
2130,138603.703125
2131,169963.046875
2132,119850.15625
2133,125641.6953125
2134,127241.40625
2135,105709.0625
2136,65579.640625
2137,105287.6171875
2138,131046.046875
2139,151583.90625
2140,141645.421875
2141,143969.640625
2142,136344.890625
2143,143449.25
2144,116747.734375
2145,136036.0625
2146,157806.5625
2147,146063.203125
2148,136012.46875
2149,138217.609375
2150,225127.84375
2151,124355.6875
2152,208299.5625
2153,177433.8125
2154,111837.5546875
2155,134326.296875
2156,284123.875
2157,224507.296875
2158,247176.890625
2159,219872.28125
2160,179882.703125
2161,261144.609375
2162,414598.3125
2163,344125.625
2164,254494.578125
2165,204614.1875
2166,145605.890625
2167,201029.34375
2168,205748.546875
2169,202684.984375
2170,218198.625
2171,148078.4375
2172,135855.296875
2173,161498.390625
2174,248076.125
2175,316887.40625
2176,329760.65625
2177,267539.34375
2178,220982.078125
2179,141407.265625
2180,204080.28125
2181,197601.859375
2182,241117.015625
2183,211804.953125
2184,125984.953125
2185,128107.7109375
2186,148243.203125
2187,161707.609375
2188,172754.421875
2189,236462.484375
2190,75436.578125
2191,78929.3984375
2192,87859.3203125
2193,111972.8203125
2194,108117.0703125
2195,107876.7890625
2196,112028.5234375
2197,124786.5
2198,157052.0
2199,186156.21875
2200,147624.28125
2201,138958.421875
2202,203199.828125
2203,158661.140625
2204,184013.203125
2205,121730.953125
2206,142323.671875
2207,213012.6875
2208,246407.53125
2209,193960.125
2210,126229.9609375
2211,117094.2265625
2212,117483.0703125
2213,102514.7421875
2214,134324.6875
2215,112629.640625
2216,152413.140625
2217,63917.25390625
2218,89800.9375
2219,83750.1171875
2220,78143.1640625
2221,369282.4375
2222,279787.84375
2223,286324.9375
2224,209130.125
2225,129439.90625
2226,174194.9375
2227,205220.15625
2228,292976.0625
2229,268207.8125
2230,165860.59375
2231,214561.53125
2232,180545.171875
2233,169507.1875
2234,253277.484375
2235,238507.28125
2236,286245.15625
2237,341929.375
2238,185533.0625
2239,107464.453125
2240,163050.328125
2241,151751.546875
2242,129501.359375
2243,144588.96875
2244,107763.28125
2245,105590.5390625
2246,143040.84375
2247,112866.7109375
2248,125398.7109375
2249,131547.78125
2250,135580.203125
2251,110415.7890625
2252,177413.140625
2253,164095.421875
2254,185364.296875
2255,192353.921875
2256,185566.875
2257,200343.6875
2258,173525.5625
2259,183104.640625
2260,157871.234375
2261,202526.578125
2262,226773.875
2263,352220.28125
2264,399186.90625
2265,149599.203125
2266,348297.03125
2267,364548.875
2268,369889.34375
2269,146836.703125
2270,191538.203125
2271,221103.40625
2272,198381.015625
2273,164575.234375
2274,174251.078125
2275,161745.1875
2276,189776.578125
2277,185174.0
2278,146477.671875
2279,140861.234375
2280,114926.625
2281,181893.703125
2282,184321.484375
2283,110561.8671875
2284,118496.671875
2285,152540.609375
2286,124471.703125
2287,390988.40625
2288,297231.53125
2289,379595.375
2290,499621.0625
2291,347539.8125
2292,423378.5
2293,486162.59375
2294,525082.0
2295,456760.34375
2296,323780.3125
2297,333033.875
2298,347432.71875
2299,407346.21875
2300,326620.96875
2301,294498.75
2302,235185.875
2303,261288.375
2304,252065.921875
2305,190390.078125
2306,186211.453125
2307,192358.875
2308,238425.265625
2309,280228.125
2310,232259.65625
2311,192155.21875
2312,182279.078125
2313,177415.390625
2314,192354.9375
2315,185706.140625
2316,204960.984375
2317,186097.40625
2318,194474.484375
2319,193432.671875
2320,196128.84375
2321,256239.375
2322,181095.40625
2323,175219.375
2324,171017.203125
2325,233377.015625
2326,171564.671875
2327,222666.859375
2328,235908.453125
2329,197223.25
2330,178591.515625
2331,374657.34375
2332,435595.75
2333,307803.71875
2334,254542.46875
2335,293781.6875
2336,332999.90625
2337,213225.0625
2338,273757.25
2339,250588.90625
2340,418391.59375
2341,224208.578125
2342,242076.53125
2343,228261.203125
2344,243681.046875
2345,235713.171875
2346,252460.4375
2347,214377.703125
2348,254549.140625
2349,178663.703125
2350,314960.46875
2351,279483.78125
2352,251031.453125
2353,250704.1875
2354,142879.640625
2355,155865.984375
2356,153022.984375
2357,212512.25
2358,203026.265625
2359,125517.9140625
2360,120970.9609375
2361,141966.515625
2362,264979.71875
2363,141390.1875
2364,151362.65625
2365,228015.171875
2366,221456.328125
2367,262431.75
2368,215833.5
2369,249213.484375
2370,175596.609375
2371,169773.78125
2372,183078.71875
2373,284678.4375
2374,316906.21875
2375,267265.03125
2376,268524.5625
2377,373599.375
2378,139935.546875
2379,183602.046875
2380,137498.984375
2381,157962.4375
2382,204465.640625
2383,204684.546875
2384,260109.953125
2385,162284.140625
2386,137553.25
2387,142032.171875
2388,95551.2890625
2389,132579.203125
2390,144270.96875
2391,143604.421875
2392,118313.890625
2393,161557.265625
2394,149542.34375
2395,219780.984375
2396,142386.390625
2397,208007.96875
2398,124135.9296875
2399,53397.33203125
2400,54104.31640625
2401,123539.1640625
2402,139129.015625
2403,127898.2109375
2404,152384.609375
2405,162911.75
2406,142090.0625
2407,136107.28125
2408,148637.703125
2409,136769.09375
2410,168677.90625
2411,116239.171875
2412,157000.765625
2413,136420.8125
2414,137581.125
2415,124215.3984375
2416,132168.96875
2417,135455.359375
2418,124990.2578125
2419,125301.265625
2420,127049.2578125
2421,141102.765625
2422,114678.4921875
2423,113561.90625
2424,156719.1875
2425,237098.90625
2426,118531.890625
2427,148637.84375
2428,174603.046875
2429,117839.4765625
2430,127776.0234375
2431,108245.953125
2432,146262.875
2433,150596.59375
2434,140609.03125
2435,147976.78125
2436,119160.8828125
2437,122391.703125
2438,127557.3359375
2439,118206.3046875
2440,127710.7109375
2441,94438.90625
2442,105630.15625
2443,131603.5
2444,140938.921875
2445,87751.21875
2446,124877.0234375
2447,186259.6875
2448,146910.578125
2449,116317.2890625
2450,148412.0
2451,136827.90625
2452,189003.890625
2453,95720.9296875
2454,141101.671875
2455,124891.3671875
2456,128757.40625
2457,124790.8203125
2458,128525.921875
2459,112569.6640625
2460,136162.921875
2461,122708.2578125
2462,136388.25
2463,125707.1171875
2464,177696.921875
2465,140581.328125
2466,117827.46875
2467,125682.0546875
2468,94065.6640625
2469,90516.2734375
2470,167214.828125
2471,192408.375
2472,177298.265625
2473,119335.703125
2474,91197.1328125
2475,213342.296875
2476,116663.7890625
2477,124520.46875
2478,163360.296875
2479,106369.484375
2480,140301.328125
2481,126861.5625
2482,128032.5234375
2483,115428.2578125
2484,121404.1640625
2485,122901.265625
2486,142999.375
2487,204948.96875
2488,152445.53125
2489,146799.84375
2490,153629.875
2491,92983.0390625
2492,178545.796875
2493,149769.390625
2494,150164.953125
2495,91781.7578125
2496,238602.6875
2497,152887.671875
2498,116239.2265625
2499,94537.8125
2500,137227.34375
2501,140136.84375
2502,147732.203125
2503,85699.0234375
2504,169190.703125
2505,213440.1875
2506,287783.84375
2507,335844.375
2508,280518.15625
2509,225521.96875
2510,252923.203125
2511,185872.46875
2512,220857.875
2513,220079.015625
2514,246156.671875
2515,160938.640625
2516,169636.84375
2517,147452.8125
2518,150421.484375
2519,236967.171875
2520,223052.78125
2521,199335.234375
2522,217672.578125
2523,120038.234375
2524,147512.84375
2525,148256.6875
2526,148729.84375
2527,122045.9140625
2528,126386.4921875
2529,139179.765625
2530,116543.046875
2531,250290.78125
2532,234821.65625
2533,200817.75
2534,247676.578125
2535,322477.03125
2536,225472.390625
2537,233231.8125
2538,196980.4375
2539,182224.796875
2540,198112.65625
2541,184966.953125
2542,165957.359375
2543,128451.5
2544,135462.03125
2545,138211.53125
2546,143120.734375
2547,151673.21875
2548,151652.828125
2549,167949.234375
2550,329938.78125
2551,147664.859375
2552,129689.1328125
2553,81143.0234375
2554,107157.9375
2555,122622.5390625
2556,104055.9453125
2557,113081.9140625
2558,168080.265625
2559,132313.859375
2560,150004.578125
2561,147345.046875
2562,138704.40625
2563,170952.28125
2564,194539.484375
2565,129080.3125
2566,181143.390625
2567,114375.3203125
2568,175232.015625
2569,196765.28125
2570,126223.234375
2571,187471.375
2572,166304.890625
2573,220450.796875
2574,272100.53125
2575,136118.734375
2576,124030.0625
2577,161209.21875
2578,91626.6640625
2579,76382.265625
2580,124809.515625
2581,121771.125
2582,123854.8515625
2583,311322.28125
2584,162780.0
2585,187631.890625
2586,200145.359375
2587,199676.328125
2588,142512.1875
2589,147707.71875
2590,221390.125
2591,205937.875
2592,242232.71875
2593,293558.65625
2594,175788.0
2595,226226.21875
2596,305587.0
2597,200810.0625
2598,282525.21875
2599,329150.84375
2600,124490.65625
2601,137102.109375
2602,91632.5
2603,98868.7734375
2604,93411.6875
2605,94964.9609375
2606,150451.046875
2607,188319.609375
2608,195673.3125
2609,172070.640625
2610,115299.3359375
2611,110882.8984375
2612,152547.34375
2613,126702.9921875
2614,132399.921875
2615,146729.5625
2616,144104.578125
2617,177759.234375
2618,221493.84375
2619,187556.8125
2620,187392.25
2621,187818.203125
2622,191331.0625
2623,265924.1875
2624,313857.09375
2625,349547.625
2626,175683.1875
2627,174071.1875
2628,424300.28125
2629,488563.46875
2630,364375.25
2631,495383.46875
2632,376490.3125
2633,348059.6875
2634,389868.1875
2635,158708.71875
2636,182055.609375
2637,180365.390625
2638,259243.953125
2639,193355.0625
2640,151644.28125
2641,103852.8125
2642,188309.484375
2643,110277.671875
2644,130722.3671875
2645,109129.0234375
2646,99883.328125
2647,97512.46875
2648,147793.15625
2649,154433.9375
2650,153072.453125
2651,163113.0
2652,438452.375
2653,245892.640625
2654,258617.84375
2655,381028.15625
2656,327916.8125
2657,370376.125
2658,300562.6875
2659,328279.625
2660,376073.6875
2661,385784.25
2662,364097.21875
2663,266336.5625
2664,276812.09375
2665,316525.21875
2666,304931.0625
2667,178646.671875
2668,182349.703125
2669,189563.15625
2670,288897.09375
2671,185812.21875
2672,182974.09375
2673,203075.625
2674,189301.46875
2675,180847.03125
2676,195826.421875
2677,205041.234375
2678,264555.25
2679,283276.28125
2680,288848.71875
2681,439484.15625
2682,349422.65625
2683,531322.375
2684,325433.90625
2685,326491.96875
2686,256192.296875
2687,286975.4375
2688,236201.4375
2689,220508.59375
2690,336028.46875
2691,198600.390625
2692,147108.296875
2693,210350.140625
2694,135977.140625
2695,194328.421875
2696,186531.71875
2697,187419.515625
2698,203766.078125
2699,171994.0625
2700,166608.9375
2701,157346.28125
2702,114562.75
2703,132202.5625
2704,146823.453125
2705,122065.3359375
2706,119528.8671875
2707,129469.875
2708,136528.15625
2709,111316.484375
2710,121810.9609375
2711,277901.84375
2712,388915.4375
2713,175715.234375
2714,152244.53125
2715,170040.625
2716,141849.359375
2717,190751.25
2718,236219.46875
2719,152812.78125
2720,158920.921875
2721,136925.3125
2722,152029.921875
2723,139556.890625
2724,131126.46875
2725,131233.71875
2726,149200.4375
2727,173872.53125
2728,176131.0
2729,149928.921875
2730,145047.71875
2731,116178.515625
2732,130810.0546875
2733,154386.328125
2734,147074.015625
2735,131965.734375
2736,149400.234375
2737,117539.96875
2738,135271.1875
2739,158758.609375
2740,142742.8125
2741,149821.859375
2742,158752.796875
2743,144970.484375
2744,149598.25
2745,129547.1796875
2746,135972.46875
2747,157254.484375
2748,128047.3984375
2749,129629.1328125
2750,140139.40625
2751,119116.5546875
2752,192981.359375
2753,142194.84375
2754,216249.359375
2755,131505.171875
2756,91986.0859375
2757,69018.9140625
2758,90324.5546875
2759,172237.890625
2760,136380.6875
2761,150714.265625
2762,143129.140625
2763,186321.75
2764,151957.765625
2765,269398.25
2766,132504.640625
2767,87006.234375
2768,122001.0859375
2769,140120.75
2770,148895.78125
2771,114756.84375
2772,120837.0859375
2773,142286.171875
2774,138266.078125
2775,126130.1875
2776,135605.59375
2777,142385.65625
2778,103956.328125
2779,120472.7265625
2780,100873.625
2781,105132.8984375
2782,96714.0390625
2783,91383.5078125
2784,128360.6484375
2785,136348.8125
2786,69983.4453125
2787,116882.8203125
2788,80603.9140625
2789,191456.53125
2790,96079.953125
2791,118430.703125
2792,62598.13671875
2793,186238.078125
2794,92135.3671875
2795,122630.5546875
2796,109687.328125
2797,223302.484375
2798,97240.2109375
2799,123134.1484375
2800,76470.8515625
2801,115271.3828125
2802,115844.4140625
2803,154398.515625
2804,132534.640625
2805,111903.4375
2806,89845.796875
2807,156241.03125
2808,150274.0625
2809,136080.796875
2810,131093.09375
2811,161493.5
2812,147637.34375
2813,142044.875
2814,155951.8125
2815,100873.890625
2816,245069.703125
2817,160617.265625
2818,130587.734375
2819,179579.828125
2820,127681.640625
2821,121418.4296875
2822,185508.34375
2823,316635.71875
2824,190187.5625
2825,149579.375
2826,139335.203125
2827,137305.171875
2828,201305.234375
2829,177847.296875
2830,244432.21875
2831,179405.546875
2832,234707.046875
2833,308692.53125
2834,221856.03125
2835,232566.4375
2836,194241.359375
2837,154439.078125
2838,148586.5
2839,178702.90625
2840,196374.671875
2841,216652.03125
2842,222437.390625
2843,161346.90625
2844,155823.71875
2845,120370.9453125
2846,211503.9375
2847,217725.6875
2848,210411.9375
2849,218557.96875
2850,281149.78125
2851,225188.609375
2852,230026.890625
2853,238497.03125
2854,138964.078125
2855,192360.90625
2856,210091.265625
2857,193373.859375
2858,191134.515625
2859,129610.5390625
2860,129502.3515625
2861,132228.46875
2862,196115.453125
2863,129282.78125
2864,261346.703125
2865,144050.4375
2866,148278.453125
2867,99813.921875
2868,111413.6015625
2869,101146.2421875
2870,128858.859375
2871,96706.71875
2872,54630.18359375
2873,101707.2109375
2874,128326.890625
2875,110377.671875
2876,169817.03125
2877,147963.9375
2878,181447.375
2879,137758.5
2880,101008.9921875
2881,147790.65625
2882,180759.125
2883,207186.859375
2884,191329.21875
2885,192317.0
2886,211502.328125
2887,101851.84375
2888,130599.703125
2889,48666.796875
2890,84351.3828125
2891,141659.296875
2892,44117.62109375
2893,91528.8828125
2894,53559.16015625
2895,340198.46875
2896,321637.34375
2897,218782.6875
2898,148987.078125
2899,237552.75
2900,157542.21875
2901,227811.3125
2902,181798.515625
2903,357448.71875
2904,346359.40625
2905,94292.7265625
2906,177877.796875
2907,126270.5234375
2908,133617.5
2909,140676.171875
2910,80731.7890625
2911,90251.421875
2912,151374.65625
2913,91661.5
2914,84106.4375
2915,90851.0546875
2916,92314.921875
2917,149947.09375
2918,124678.8984375
2919,217028.4375
